AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SERVICIO_VEHICULO_VICTIMA,CLASE_VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2018,Abril,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,F,68.0,1
2018,Enero,Pasajero,herido,Choque,PUBLICO,BUS,M,69.0,1
2018,Enero,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,69.0,1
2018,Febrero,Peaton,herido,Atropello,PUBLICO,BUS,M,69.0,1
2018,Mayo,Peaton,herido,Atropello,PARTICULAR,CAMIONETA,M,69.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,F,69.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,7.0,1
2018,Abril,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,7.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,CAMIONETA,M,7.0,1
2018,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,7.0,1
2018,Junio,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,7.0,1
2018,Junio,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,F,7.0,1
2018,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,70.0,1
2018,Marzo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,70.0,1
2018,Marzo,Peaton,muerto,Atropello,PARTICULAR,CAMIONETA,M,71.0,1
2018,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,72.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,72.0,1
2018,Mayo,Peaton,herido,Atropello,PUBLICO,BUS,M,74.0,1
2018,Enero,Peaton,muerto,Atropello,PARTICULAR,MOTOCICLETA,M,75.0,1
2018,Abril,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,75.0,1
2018,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,75.0,1
2018,Enero,Peaton,herido,Atropello,PUBLICO,BUS,M,76.0,1
2018,Mayo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,76.0,1
2018,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,76.0,1
2018,Mayo,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,76.0,1
2018,Marzo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,77.0,1
2018,Febrero,Peaton,herido,Atropello,OFICIAL,CAMIONETA,M,78.0,1
2018,Marzo,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,F,78.0,1
2018,Enero,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,79.0,1
2018,Enero,Pasajero,herido,Choque,PUBLICO,BUS,F,79.0,1
2018,Abril,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,F,79.0,1
2018,Enero,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,8.0,1
2018,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,8.0,1
2018,Mayo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,8.0,1
2018,Junio,Pasajero,herido,Choque,PUBLICO,BUSETA,M,8.0,1
2018,Marzo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,80.0,1
2018,Febrero,Peaton,herido,Atropello,PUBLICO,CAMION,M,82.0,1
2018,Junio,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,83.0,1
2018,Febrero,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,84.0,1
2018,Marzo,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,89.0,1
2018,Abril,Peaton,herido,Choque,PARTICULAR,MAQUINARIA AGRICOLA,F,9.0,1
2018,Mayo,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,9.0,1
2018,Mayo,Acompañante,herido,Atropello,PARTICULAR,MOTOCICLETA,M,9.0,1
2018,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,9.0,1
2018,Mayo,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,M,9.0,1
2018,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,91.0,1
2018,Febrero,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,99.0,1
2017,Enero,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,F,23.0,1
2017,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,32.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,36.0,1
2017,Enero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,81.0,1
2017,Enero,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,61.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,20.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,34.0,1
2017,Enero,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,21.0,1
2017,Enero,Conductor,herido,Choque,PARTICULAR,CAMIONETA,M,41.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2017,Enero,Pasajero,herido,Volcamiento,PARTICULAR,AUTOMOVIL,M,23.0,1
2017,Enero,Peaton,muerto,Choque,OTROS,OTROS,M,30.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,22.0,1
2017,Enero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,33.0,1
2017,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,21.0,1
2017,Enero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,27.0,1
2017,Enero,Peaton,herido,Atropello,OTROS,OTROS,M,119.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,48.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,F,39.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,F,39.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,M,32.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,M,32.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,F,29.0,1
2017,Enero,Conductor,herido,Volcamiento,PUBLICO,BUSETA,M,49.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,F,49.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,F,19.0,1
2017,Enero,Pasajero,herido,Volcamiento,PUBLICO,BUSETA,M,27.0,1
2017,Enero,Peaton,herido,Atropello,OTROS,OTROS,F,80.0,1
2017,Enero,Acompañante,herido,Choque,OTROS,BICICLETA,M,10.0,1
2017,Enero,Peaton,herido,Atropello,OTROS,OTROS,F,62.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2017,Enero,Peaton,herido,Atropello,OFICIAL,MOTOCICLETA,M,48.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,43.0,1
2017,Enero,Conductor,muerto,Choque,PUBLICO,AUTOMOVIL,M,46.0,1
2017,Enero,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,38.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,71.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2017,Enero,Acompañante,herido,Otro,PARTICULAR,MOTOCICLETA,F,52.0,1
2017,Enero,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,M,29.0,1
2017,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,19.0,1
2017,Enero,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,19.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,CAMIONETA,M,40.0,1
2017,Enero,Conductor,herido,Choque,PARTICULAR,CAMIONETA,M,57.0,1
2017,Enero,Acompañante,herido,Choque,PARTICULAR,CAMIONETA,M,19.0,1
2017,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,40.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,35.0,1
2017,Enero,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,42.0,1
2017,Enero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2017,Enero,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,30.0,1
2017,Enero,Peaton,herido,Atropello,PUBLICO,TRACTO/CAMION,M,32.0,1
2017,Enero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,31.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,7.0,1
2017,Enero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,32.0,1
2017,Enero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,22.0,1
2017,Enero,Pasajero,herido,Choque,OFICIAL,MOTOCICLETA,M,35.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,58.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,F,59.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,40.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,F,59.0,1
2017,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,12.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2017,Febrero,Peaton,muerto,Atropello,PARTICULAR,MOTOCICLETA,F,93.0,1
2017,Febrero,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,30.0,1
2017,Febrero,Acompañante,herido,Choque,OTROS,MOTOCICLETA,F,37.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,35.0,1
2017,Febrero,Peaton,herido,Atropello,OTROS,OTROS,M,89.0,1
2017,Febrero,Peaton,muerto,Atropello,PARTICULAR,AUTOMOVIL,M,58.0,1
2017,Febrero,Conductor,herido,Atropello,PARTICULAR,AUTOMOVIL,M,35.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,45.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,39.0,1
2017,Febrero,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,46.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,59.0,1
2017,Febrero,Peaton,herido,Atropello,OTROS,OTROS,M,67.0,1
2017,Febrero,Conductor,herido,Choque,PARTICULAR,CAMIONETA,M,22.0,1
2017,Febrero,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,54.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,38.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,37.0,1
2017,Febrero,Peaton,herido,Atropello,OTROS,OTROS,F,72.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,21.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,58.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,41.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,34.0,1
2017,Febrero,Peaton,herido,Atropello,OTROS,OTROS,M,18.0,1
2017,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,40.0,1
2017,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2017,Febrero,Peaton,herido,Atropello,PUBLICO,BUS,F,23.0,1
2017,Febrero,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,M,35.0,1
2017,Febrero,Conductor,herido,Volcamiento,PARTICULAR,AUTOMOVIL,M,59.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,38.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,F,55.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,13.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,68.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,58.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,39.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,40.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,21.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,51.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,34.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,32.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,43.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,F,45.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,27.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,46.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2017,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2017,Febrero,Conductor,herido,Choque,OTROS,BICICLETA,M,24.0,1
2017,Febrero,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,45.0,1
2017,Febrero,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,23.0,1
2017,Febrero,Pasajero,herido,Caida Ocupante,PUBLICO,MICROBUS,M,28.0,1
2017,Febrero,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,34.0,1
2017,Febrero,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,30.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,35.0,1
2017,Febrero,Peaton,muerto,Atropello,PUBLICO,CAMION,M,13.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,46.0,1
2017,Febrero,Motociclista,herido,Caida Ocupante,OFICIAL,MOTOCICLETA,M,29.0,1
2017,Febrero,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2017,Febrero,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2017,Febrero,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,33.0,1
2017,Febrero,Acompañante,herido,Otro,OFICIAL,MOTOCICLETA,M,25.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,24.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,19.0,1
2017,Febrero,Acompañante,muerto,Choque,PARTICULAR,MOTOCICLETA,F,36.0,1
2017,Febrero,Pasajero,herido,Choque,PUBLICO,BUS,M,30.0,1
2017,Marzo,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,30.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,43.0,1
2017,Marzo,Peaton,herido,Atropello,PUBLICO,BUS,M,25.0,1
2017,Marzo,Peaton,herido,Atropello,OTROS,OTROS,F,23.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,38.0,1
2017,Marzo,Pasajero,herido,Otro,OFICIAL,MOTOCICLETA,M,27.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2017,Marzo,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,F,59.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2017,Marzo,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,F,20.0,1
2017,Marzo,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,F,49.0,1
2017,Marzo,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,F,24.0,1
2017,Marzo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,40.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,59.0,1
2017,Marzo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,40.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2017,Marzo,Acompañante,herido,Choque,PARTICULAR,CAMIONETA,M,37.0,1
2017,Marzo,Pasajero,herido,Choque,PARTICULAR,CAMIONETA,F,54.0,1
2017,Marzo,Conductor,herido,Choque,PARTICULAR,CAMIONETA,M,26.0,1
2017,Marzo,Pasajero,herido,Choque,PARTICULAR,CAMIONETA,M,63.0,1
2017,Marzo,Pasajero,herido,Choque,PUBLICO,MICROBUS,F,62.0,1
2017,Marzo,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,43.0,1
2017,Marzo,Conductor,herido,Choque,PUBLICO,MICROBUS,M,46.0,1
2017,Marzo,Pasajero,herido,Choque,PUBLICO,MICROBUS,M,28.0,1
2017,Marzo,Pasajero,herido,Choque,PUBLICO,MICROBUS,F,20.0,1
2017,Marzo,Pasajero,herido,Choque,PUBLICO,MICROBUS,M,55.0,1
2017,Marzo,Pasajero,herido,Choque,PUBLICO,MICROBUS,F,50.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,49.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,44.0,1
2017,Marzo,Pasajero,herido,Atropello,PARTICULAR,MOTOCICLETA,M,25.0,1
2017,Marzo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,14.0,1
2017,Marzo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,45.0,1
2017,Marzo,Acompañante,herido,Atropello,PARTICULAR,MOTOCICLETA,F,21.0,1
2017,Marzo,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,25.0,1
2017,Marzo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,16.0,1
2017,Marzo,Peaton,herido,Atropello,OTROS,OTROS,M,7.0,1
2017,Marzo,Acompañante,herido,Otro,OFICIAL,MOTOCICLETA,M,30.0,1
2017,Marzo,Motociclista,herido,Otro,OFICIAL,MOTOCICLETA,F,31.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,54.0,1
2017,Marzo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,43.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,43.0,1
2017,Marzo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,F,53.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2017,Marzo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,23.0,1
2017,Marzo,Peaton,herido,Atropello,OTROS,OTROS,F,69.0,1
2017,Marzo,Peaton,herido,Atropello,OTROS,OTROS,M,42.0,1
2017,Marzo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,31.0,1
2017,Marzo,Peaton,muerto,Atropello,PARTICULAR,CAMIONETA,M,19.0,1
2017,Marzo,Peaton,herido,Atropello,OTROS,OTROS,M,31.0,1
2017,Marzo,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,F,36.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,37.0,1
2017,Marzo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2017,Marzo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,70.0,1
2017,Marzo,Peaton,herido,Atropello,OTROS,OTROS,F,5.0,1
2017,Marzo,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,37.0,1
2017,Marzo,Acompañante,herido,Choque,OTROS,BICICLETA,M,4.0,1
2017,Abril,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,24.0,1
2017,Abril,Peaton,herido,Atropello,OTROS,OTROS,M,63.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,43.0,1
2017,Abril,Peaton,herido,Atropello,PUBLICO,CAMIONETA,M,27.0,1
2017,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2017,Abril,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,69.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2017,Abril,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,18.0,1
2017,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,65.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2017,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,23.0,1
2017,Abril,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,40.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,41.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,35.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,F,21.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,67.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,59.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,32.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,28.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,24.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,61.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,F,21.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,M,22.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,BUS,F,28.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,34.0,1
2017,Abril,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,69.0,1
2017,Abril,Peaton,herido,Atropello,PUBLICO,BUS,M,22.0,1
2017,Abril,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,44.0,1
2017,Abril,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,27.0,1
2017,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,37.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,36.0,1
2017,Abril,Peaton,herido,Choque,PARTICULAR,AUTOMOVIL,M,30.0,1
2017,Abril,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,M,30.0,1
2017,Abril,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,16.0,1
2017,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,62.0,1
2017,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2017,Abril,Peaton,herido,Atropello,PUBLICO,MICROBUS,M,66.0,1
2017,Abril,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,4.0,1
2017,Abril,Peaton,herido,Choque,PARTICULAR,AUTOMOVIL,M,65.0,1
2017,Mayo,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,F,34.0,1
2017,Mayo,Ciclista,herido,Atropello,OTROS,BICICLETA,M,44.0,1
2017,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,65.0,1
2017,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2017,Mayo,Ciclista,herido,Choque,OTROS,BICICLETA,M,73.0,1
2017,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,34.0,1
2017,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,32.0,1
2017,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2017,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,22.0,1
2017,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,58.0,1
2017,Mayo,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,27.0,1
2017,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2017,Mayo,Peaton,herido,Atropello,PUBLICO,CAMION,M,65.0,1
2017,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2017,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,20.0,1
2017,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,17.0,1
2017,Mayo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,33.0,1
2017,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,41.0,1
2017,Mayo,Peaton,herido,Atropello,PUBLICO,CAMIONETA,F,3.0,1
2017,Mayo,Acompañante,muerto,Choque,PARTICULAR,MOTOCICLETA,M,19.0,1
2017,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,22.0,1
2017,Mayo,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,F,1.0,1
2017,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,22.0,1
2017,Mayo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,19.0,1
2017,Mayo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,26.0,1
2017,Mayo,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,F,20.0,1
2017,Mayo,Peaton,herido,Atropello,OTROS,OTROS,M,24.0,1
2017,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,73.0,1
2017,Mayo,Peaton,herido,Atropello,OTROS,OTROS,M,30.0,1
2017,Mayo,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2017,Mayo,Peaton,muerto,Atropello,OTROS,OTROS,F,29.0,1
2017,Mayo,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,35.0,1
2017,Mayo,Peaton,herido,Atropello,OTROS,OTROS,M,7.0,1
2017,Mayo,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,F,63.0,1
