FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,MOMENTO_DIA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,LATITUD,LONGITUD,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,ZONA
2016-09-08 17:10:00,2016,9,Jue,05:10:00:PM,Tarde,Solo daños,Choque,CL 70 CR 48,10.9946543,-74.8026297,0.0,0.0,1,NORTE
2016-09-08 17:20:00,2016,9,Jue,05:20:00:PM,Tarde,Solo daños,Choque,CR 44 CL 75B,10.9945799,-74.8101176,0.0,0.0,1,NORTE
2016-09-08 18:30:00,2016,9,Jue,06:30:00:PM,Tarde,Solo daños,Choque,CR 21B 63C 11,10.9686289,-74.80605990000002,0.0,0.0,1,CENTRO
2016-09-08 07:30:00,2016,9,Jue,07:30:00:AM,Mañana,Solo daños,Choque,CR 11 35 53,10.950136,-74.7897105,0.0,0.0,1,CENTRO
2016-09-08 07:30:00,2016,9,Jue,07:30:00:AM,Mañana,Solo daños,Choque,CR 42F CL 79,10.994006,-74.8144662,0.0,0.0,1,NORTE
2016-09-08 19:50:00,2016,9,Jue,07:50:00:PM,Noche,Solo daños,Choque,CRA 39 CLLE 37,10.9787748,-74.78088120000002,0.0,0.0,1,CENTRO
2016-09-08 08:20:00,2016,9,Jue,08:20:00:AM,Mañana,Solo daños,Choque,CL 70C CR 26B,10.9757977,-74.8099343,0.0,0.0,1,CENTRO
2016-09-08 08:30:00,2016,9,Jue,08:30:00:AM,Mañana,Solo daños,Choque,CR 42F CL 79B,10.9940217,-74.8157121,0.0,0.0,1,NORTE
2016-09-08 09:20:00,2016,9,Jue,09:20:00:AM,Mañana,Solo daños,Choque,CLLE 30 CRA 14,10.9523687,-74.78644899999998,0.0,0.0,1,CENTRO
2016-09-08 10:10:00,2016,9,Jue,10:10:00:AM,Mañana,Solo daños,Choque,CRA 64B CLLE 85,11.0137495,-74.81249050000002,0.0,0.0,1,NORTE
2016-09-08 10:15:00,2016,9,Jue,10:15:00:AM,Mañana,Solo daños,Choque,CL 87 CR 49C,11.0048065,-74.82196569999998,0.0,0.0,1,NORTE
2016-09-08 23:30:00,2016,9,Jue,11:30:00:PM,Noche,Solo daños,Choque,CLLE 47 CRA 21,10.96297,-74.7950824,0.0,0.0,1,CENTRO
2016-09-08 11:40:00,2016,9,Jue,11:40:00:AM,Medio dia,Solo daños,Choque,CRA 43 CLLE 37,10.9816374,-74.78022419999998,0.0,0.0,1,CENTRO
2016-09-09 01:10:00,2016,9,Vie,01:10:00:AM,Madrugada,Solo daños,Choque,CL 41 CR 14,10.9536758,-74.7952825,0.0,0.0,1,CENTRO
2016-09-09 14:05:00,2016,9,Vie,02:05:00:PM,Tarde,Solo daños,Choque,CL 106 CR 52,11.0164434,-74.835195,0.0,0.0,1,NORTE
2016-09-09 16:00:00,2016,9,Vie,04:00:00:PM,Tarde,Solo daños,Choque,CL 74 CR 39,10.9887214,-74.81184189999998,0.0,0.0,1,NORTE
2016-09-09 16:00:00,2016,9,Vie,04:00:00:PM,Tarde,Solo daños,Choque,CLLE 84 CRA 45,11.000748800000002,-74.819319,0.0,0.0,1,NORTE
2016-09-09 18:30:00,2016,9,Vie,06:30:00:PM,Tarde,Solo daños,Choque,CLLE 54 CRA 41,10.9828188,-74.793685,0.0,0.0,1,CENTRO
2016-09-09 18:50:00,2016,9,Vie,06:50:00:PM,Tarde,Solo daños,Choque,CL 74 CR 41D,10.9915177,-74.81019029999999,0.0,0.0,1,NORTE
2016-09-09 07:00:00,2016,9,Vie,07:00:00:AM,Mañana,Solo daños,Choque,AV CIRCUNVALAR CON 20 JULIO,10.9411714,-74.8338443,0.0,0.0,1,SUR
2016-09-09 07:45:00,2016,9,Vie,07:45:00:AM,Mañana,Con heridos,Choque,CL 49 CR 3D,10.937045,-74.80272620000002,2.0,0.0,1,SUR
2016-09-09 08:00:00,2016,9,Vie,08:00:00:AM,Mañana,Con heridos,Choque,CL 72 41C 32,10.99113,-74.8072875,1.0,0.0,1,NORTE
2016-09-09 08:30:00,2016,9,Vie,08:30:00:AM,Mañana,Con heridos,Choque,CLLE 51B CRA 9 SUR,10.9258474,-74.8144569,1.0,0.0,1,SUR
2016-09-09 20:30:00,2016,9,Vie,08:30:00:PM,Noche,Solo daños,Choque,CLLE 19 CRA 1E,10.9364945,-74.7800177,0.0,0.0,1,CENTRO
2016-09-09 20:50:00,2016,9,Vie,08:50:00:PM,Noche,Solo daños,Choque,CLLE 53 CR 37,10.9804666,-74.79381679999999,0.0,0.0,1,CENTRO
2016-09-09 21:45:00,2016,9,Vie,09:45:00:PM,Noche,Solo daños,Choque,CR 46 81 22,11.000521,-74.81604,0.0,0.0,1,NORTE
2016-09-09 10:00:00,2016,9,Vie,10:00:00:AM,Mañana,Solo daños,Choque,CLLE 30 CRA 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2016-09-09 10:00:00,2016,9,Vie,10:00:00:AM,Mañana,Solo daños,Choque,CRA 6 CLLE 98,10.9440053,-74.82765119999998,0.0,0.0,1,SUR
2016-09-09 22:15:00,2016,9,Vie,10:15:00:PM,Noche,Solo daños,Choque,CR 46 CL 72,10.9943913,-74.8055641,0.0,0.0,1,NORTE
2016-09-09 11:20:00,2016,9,Vie,11:20:00:AM,Medio dia,Solo daños,Choque,CL 82 43B 28,10.9986104,-74.8175606,0.0,0.0,1,NORTE
2016-09-09 11:30:00,2016,9,Vie,11:30:00:AM,Medio dia,Solo daños,Choque,CR 43 74 28,10.9932569,-74.8093817,0.0,0.0,1,NORTE
2016-09-09 12:10:00,2016,9,Vie,12:10:00:PM,Medio dia,Solo daños,Choque,CL 84 CR 67,11.013961300000002,-74.80960449999998,0.0,0.0,1,NORTE
2016-09-09 12:55:00,2016,9,Vie,12:55:00:PM,Medio dia,Solo daños,Choque,CR 44 CL 75,10.9943339,-74.80976070000001,0.0,0.0,1,NORTE
2016-09-10 03:55:00,2016,9,Sáb,03:55:00:AM,Madrugada,Con muertos,Choque,VIA CORDIALIDAD KM 107 SENTIDO BARANOA GALAPA,10.9515642,-74.81065290000002,1.0,1.0,1,SUR
2016-09-10 16:40:00,2016,9,Sáb,04:40:00:PM,Tarde,Solo daños,Choque,CLLE 81 CRA 42,10.989189199999998,-74.82337919999998,0.0,0.0,1,NORTE
2016-09-10 04:50:00,2016,9,Sáb,04:50:00:AM,Madrugada,Solo daños,Choque,CL 96 CR 65,11.0198754,-74.82014050000002,0.0,0.0,1,NORTE
2016-09-10 17:00:00,2016,9,Sáb,05:00:00:PM,Tarde,Solo daños,Choque,AVENIDA 110 CRA 6,10.9449,-74.8240392,0.0,0.0,1,SUR
2016-09-10 07:10:00,2016,9,Sáb,07:10:00:AM,Mañana,Solo daños,Choque,CALLE 30 CR 6B,10.9433844,-74.78383659999999,0.0,0.0,1,CENTRO
2016-09-10 22:00:00,2016,9,Sáb,10:00:00:PM,Noche,Con heridos,Choque,CR 24 CL 39,10.9651098,-74.78774890000003,1.0,0.0,1,CENTRO
2016-09-10 10:10:00,2016,9,Sáb,10:10:00:AM,Mañana,Solo daños,Choque,CL 106 CR 49D,11.0117983,-74.83729180000002,0.0,0.0,1,NORTE
2016-09-10 22:50:00,2016,9,Sáb,10:50:00:PM,Noche,Solo daños,Choque,CLLE 47 CRA 30,10.9723721,-74.79054119999998,0.0,0.0,1,CENTRO
2016-09-10 23:40:00,2016,9,Sáb,11:40:00:PM,Noche,Solo daños,Choque,CRA 42H CLLE 82,10.996878,-74.8183497,0.0,0.0,1,NORTE
2016-09-10 00:00:00,2016,9,Sáb,12:00:00:AM,Madrugada,Solo daños,Choque,CRA 27 CLLE 39,10.9680023,-74.7862361,0.0,0.0,1,CENTRO
2016-09-11 01:00:00,2016,9,Dom,01:00:00:AM,Madrugada,Solo daños,Choque,CRA 21 CLLE 48,10.9648526,-74.79674720000001,0.0,0.0,1,CENTRO
2016-09-11 14:00:00,2016,9,Dom,02:00:00:PM,Tarde,Solo daños,Choque,CL 30 CR 10,10.9562415,-74.78592440000001,0.0,0.0,1,CENTRO
2016-09-11 03:00:00,2016,9,Dom,03:00:00:AM,Madrugada,Solo daños,Choque,CLLE 45 CRA 1A,10.929998199999998,-74.7991213,0.0,0.0,1,SUR
2016-09-11 15:00:00,2016,9,Dom,03:00:00:PM,Tarde,Solo daños,Choque,CLLE 41B CRA 5B,10.9400563,-74.79614409999998,0.0,0.0,1,SUR
2016-09-11 15:20:00,2016,9,Dom,03:20:00:PM,Tarde,Con heridos,Atropello,CLLE 17 CRA 21,10.958499,-74.7746978,1.0,0.0,1,CENTRO
2016-09-11 18:10:00,2016,9,Dom,06:10:00:PM,Tarde,Solo daños,Choque,CLLE 100 CRA 53,10.999665,-74.803371,0.0,0.0,1,NORTE
2016-09-11 07:20:00,2016,9,Dom,07:20:00:AM,Mañana,Solo daños,Choque,CRA 49 CLLE 72,10.9965907,-74.8043227,0.0,0.0,1,NORTE
2016-09-11 20:20:00,2016,9,Dom,08:20:00:PM,Noche,Solo daños,Choque,CL 76 CR 38B,10.9879523,-74.8154943,0.0,0.0,1,NORTE
2016-09-11 09:00:00,2016,9,Dom,09:00:00:AM,Mañana,Con heridos,Choque,CLLE 37 CRA 21,10.9597505,-74.78819859999999,3.0,0.0,1,CENTRO
2016-09-11 21:00:00,2016,9,Dom,09:00:00:PM,Noche,Solo daños,Choque,CL 45 10D 48,10.9520513,-74.7981453,0.0,0.0,1,CENTRO
2016-09-11 09:15:00,2016,9,Dom,09:15:00:AM,Mañana,Solo daños,Choque,CRA 72 CLLE 91A,11.0217004,-74.81485620000002,0.0,0.0,1,NORTE
2016-09-11 22:05:00,2016,9,Dom,10:05:00:PM,Noche,Solo daños,Choque,AV CIRCUNVALAR CR 5,11.0308105,-74.83251329999999,0.0,0.0,1,NORTE
2016-09-11 11:30:00,2016,9,Dom,11:30:00:AM,Medio dia,Solo daños,Choque,CRA 38 CLLE 35,10.9772935,-74.7798796,0.0,0.0,1,CENTRO
2016-09-12 13:00:00,2016,9,Lun,01:00:00:PM,Medio dia,Solo daños,Choque,CRA 38 CLLE 45,10.9798372,-74.78712829999998,0.0,0.0,1,CENTRO
2016-09-12 14:10:00,2016,9,Lun,02:10:00:PM,Tarde,Solo daños,Choque,AVENIDA 47 CRA 13B,10.9594428,-74.8065177,0.0,0.0,1,SUR
2016-09-12 15:00:00,2016,9,Lun,03:00:00:PM,Tarde,Solo daños,Choque,CL 4 CR 30,10.9674512,-74.7657825,0.0,0.0,1,CENTRO
2016-09-12 17:00:00,2016,9,Lun,05:00:00:PM,Tarde,Solo daños,Choque,CR 42H 87 66,10.9993573,-74.82477809999997,0.0,0.0,1,NORTE
2016-09-12 18:30:00,2016,9,Lun,06:30:00:PM,Tarde,Solo daños,Choque,CL 93 CR 42C,10.997587199999998,-74.83047909999998,0.0,0.0,1,NORTE
2016-09-12 18:30:00,2016,9,Lun,06:30:00:PM,Tarde,Solo daños,Choque,CLLE 106 CRA 50,11.0132094,-74.83650949999998,0.0,0.0,1,NORTE
2016-09-12 18:30:00,2016,9,Lun,06:30:00:PM,Tarde,Solo daños,Choque,CRA 53 CLLE 80,11.0052144,-74.8106213,0.0,0.0,1,NORTE
2016-09-12 06:40:00,2016,9,Lun,06:40:00:AM,Mañana,Solo daños,Choque,CLLE 80 CRA 76,11.0191095,-74.80455440000001,0.0,0.0,1,NORTE
2016-09-12 19:20:00,2016,9,Lun,07:20:00:PM,Noche,Solo daños,Choque,AV CORDIALIDAD CALLE 72,10.9474511,-74.81648440000002,0.0,0.0,1,SUR
2016-09-12 07:40:00,2016,9,Lun,07:40:00:AM,Mañana,Solo daños,Choque,CL 58 CR 43,10.9855315,-74.79572370000002,0.0,0.0,1,CENTRO
2016-09-12 08:00:00,2016,9,Lun,08:00:00:AM,Mañana,Con heridos,Choque,CR 45 CL 37,10.9846964,-74.77964449999997,1.0,0.0,1,CENTRO
2016-09-12 08:00:00,2016,9,Lun,08:00:00:AM,Mañana,Solo daños,Choque,CR 42F 75B 188,10.993583,-74.812749,0.0,0.0,1,NORTE
2016-09-12 20:00:00,2016,9,Lun,08:00:00:PM,Noche,Solo daños,Choque,CL 80B CR 41D,10.9880962,-74.82223189999998,0.0,0.0,1,NORTE
2016-09-12 08:10:00,2016,9,Lun,08:10:00:AM,Mañana,Solo daños,Choque,CRA 33 CLLE 42,10.9740917,-74.7856553,0.0,0.0,1,CENTRO
2016-09-12 08:30:00,2016,9,Lun,08:30:00:AM,Mañana,Con heridos,Choque,AVENIDA 110 CLLE 98,11.004107199999998,-74.80698129999998,2.0,0.0,1,NORTE
2016-09-12 10:20:00,2016,9,Lun,10:20:00:AM,Mañana,Solo daños,Choque,CL 30 CR 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2016-09-12 10:50:00,2016,9,Lun,10:50:00:AM,Mañana,Solo daños,Choque,CL 72 CR 60,11.0024351,-74.7969488,0.0,0.0,1,NORTE
2016-09-12 11:00:00,2016,9,Lun,11:00:00:AM,Medio dia,Solo daños,Choque,CL 75 22D 23,10.999529199999998,-74.80843980000002,0.0,0.0,1,NORTE
2016-09-13 13:15:00,2016,9,Mar,01:15:00:PM,Medio dia,Solo daños,Choque,CL 89 CR 38,10.9746701,-74.772335,0.0,0.0,1,CENTRO
2016-09-13 15:00:00,2016,9,Mar,03:00:00:PM,Tarde,Solo daños,Choque,CL 902 CR 42G 23,10.9993899,-74.8267566,0.0,0.0,1,NORTE
2016-09-13 16:45:00,2016,9,Mar,04:45:00:PM,Tarde,Solo daños,Choque,CLLE 30 CRA 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2016-09-13 17:00:00,2016,9,Mar,05:00:00:PM,Tarde,Solo daños,Choque,CR 42F CL 79,10.994006,-74.8144662,0.0,0.0,1,NORTE
2016-09-13 17:30:00,2016,9,Mar,05:30:00:PM,Tarde,Solo daños,Choque,CL 68 CR 47,10.9932009,-74.80095809999997,0.0,0.0,1,NORTE
2016-09-13 19:10:00,2016,9,Mar,07:10:00:PM,Noche,Solo daños,Choque,CL 17 CR 33,10.9703073,-74.7743478,0.0,0.0,1,CENTRO
2016-09-13 19:40:00,2016,9,Mar,07:40:00:PM,Noche,Con heridos,Choque,CL 84 CR 41D,10.9886109,-74.8277765,1.0,0.0,1,NORTE
2016-09-13 07:50:00,2016,9,Mar,07:50:00:AM,Mañana,Solo daños,Choque,AV CIRCUNVALAR CR 15 SUR,10.9228065,-74.81234189999998,0.0,0.0,1,SUR
2016-09-13 08:00:00,2016,9,Mar,08:00:00:AM,Mañana,Con heridos,Choque,CL 50 CR 30,10.973218,-74.7931053,1.0,0.0,1,CENTRO
2016-09-13 08:40:00,2016,9,Mar,08:40:00:AM,Mañana,Solo daños,Choque,CL 110 CR 9H,10.994553300000002,-74.83877919999998,0.0,0.0,1,NORTE
2016-09-13 20:40:00,2016,9,Mar,08:40:00:PM,Noche,Solo daños,Choque,CL 76 CR 44,10.9953433,-74.8109259,0.0,0.0,1,NORTE
2016-09-13 22:30:00,2016,9,Mar,10:30:00:PM,Noche,Con heridos,Choque,CL 30 CR 6B,10.9433844,-74.78383659999999,2.0,0.0,1,CENTRO
2016-09-13 11:25:00,2016,9,Mar,11:25:00:AM,Medio dia,Solo daños,Choque,CL 84B CR 41D,10.9886194,-74.8290782,0.0,0.0,1,NORTE
2016-09-13 12:00:00,2016,9,Mar,12:00:00:PM,Medio dia,Con heridos,Choque,CR 43 CL 48 04,10.9835701,-74.78864240000001,1.0,0.0,1,CENTRO
2016-09-13 12:30:00,2016,9,Mar,12:30:00:PM,Medio dia,Solo daños,Choque,CR 43 CL 61,10.986423,-74.7975661,0.0,0.0,1,CENTRO
2016-09-14 13:00:00,2016,9,Mié,01:00:00:PM,Medio dia,Solo daños,Choque,CL 45 CR 9B,10.9492599,-74.7997875,0.0,0.0,1,SUR
2016-09-14 15:00:00,2016,9,Mié,03:00:00:PM,Tarde,Con heridos,Choque,CL 51B 1G 52,10.9352939,-74.81069709999998,1.0,0.0,1,SUR
2016-09-14 16:40:00,2016,9,Mié,04:40:00:PM,Tarde,Solo daños,Choque,CL 110 CR 26,10.9716268,-74.8371453,0.0,0.0,1,SUR
2016-09-14 17:10:00,2016,9,Mié,05:10:00:PM,Tarde,Solo daños,Choque,CR 53 CL 55,10.9917901,-74.7911231,0.0,0.0,1,CENTRO
2016-09-14 17:30:00,2016,9,Mié,05:30:00:PM,Tarde,Solo daños,Choque,CRA 42F CLLE 75B,10.9928759,-74.81136540000001,0.0,0.0,1,NORTE
2016-09-14 06:30:00,2016,9,Mié,06:30:00:AM,Mañana,Solo daños,Choque,CL 75B CR 41D,10.991664300000002,-74.81186149999998,0.0,0.0,1,NORTE
2016-09-14 07:30:00,2016,9,Mié,07:30:00:AM,Mañana,Solo daños,Choque,CR 41D CL 78,10.9902491,-74.81587940000001,0.0,0.0,1,NORTE
2016-09-14 08:40:00,2016,9,Mié,08:40:00:AM,Mañana,Solo daños,Choque,CL 45 CR 17,10.9555981,-74.7960251,0.0,0.0,1,CENTRO
2016-09-14 21:00:00,2016,9,Mié,09:00:00:PM,Noche,Solo daños,Choque,CLE 84B CRA 41,10.9871604,-74.8326917,0.0,0.0,1,NORTE
2016-09-14 09:20:00,2016,9,Mié,09:20:00:AM,Mañana,Solo daños,Choque,CL 30 CR 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2016-09-14 10:30:00,2016,9,Mié,10:30:00:AM,Mañana,Solo daños,Choque,CLLE 55 CRA 53,10.9917901,-74.7911231,0.0,0.0,1,CENTRO
2016-09-14 11:00:00,2016,9,Mié,11:00:00:AM,Medio dia,Solo daños,Choque,CL 84 CR 42G,10.9970311,-74.8210216,0.0,0.0,1,NORTE
2016-09-14 12:00:00,2016,9,Mié,12:00:00:PM,Medio dia,Solo daños,Volcamiento,CR 6 CL 94,10.9465858,-74.82651259999999,0.0,0.0,1,SUR
2016-09-14 12:40:00,2016,9,Mié,12:40:00:PM,Medio dia,Con heridos,Choque,CL 41 CR 35,10.976055300000002,-74.784207,2.0,0.0,1,CENTRO
2016-09-15 13:00:00,2016,9,Jue,01:00:00:PM,Medio dia,Solo daños,Choque,CR 50 39 30,10.9886328,-74.78010499999998,0.0,0.0,1,CENTRO
2016-09-15 13:10:00,2016,9,Jue,01:10:00:PM,Medio dia,Con heridos,Choque,AV CIRCUNVALAR 90B 204,10.9276812,-74.82686770000002,1.0,0.0,1,SUR
2016-09-15 14:30:00,2016,9,Jue,02:30:00:PM,Tarde,Con heridos,Choque,CR 22 CL 41,11.004107199999998,-74.80698129999998,1.0,0.0,1,NORTE
2016-09-15 15:30:00,2016,9,Jue,03:30:00:PM,Tarde,Solo daños,Choque,CL 70 CR 56,10.9988955,-74.7990571,0.0,0.0,1,NORTE
2016-09-15 16:20:00,2016,9,Jue,04:20:00:PM,Tarde,Solo daños,Choque,CL 85 CR 42H,10.9983335,-74.82265859999998,0.0,0.0,1,NORTE
2016-09-15 05:20:00,2016,9,Jue,05:20:00:AM,Madrugada,Solo daños,Choque,CR 10 SUR 46 105,10.926108,-74.80360069999998,0.0,0.0,1,SUR
2016-09-15 18:30:00,2016,9,Jue,06:30:00:PM,Tarde,Solo daños,Choque,CL 30 CR 30,10.9691942,-74.78086239999998,0.0,0.0,1,CENTRO
2016-09-15 06:50:00,2016,9,Jue,06:50:00:AM,Mañana,Solo daños,Choque,CL 70 CR 46,10.993052699999998,-74.8034748,0.0,0.0,1,NORTE
2016-09-15 07:00:00,2016,9,Jue,07:00:00:AM,Mañana,Solo daños,Choque,CALLE 74 CR 42F,10.992595199999998,-74.8095309,0.0,0.0,1,NORTE
2016-09-15 19:00:00,2016,9,Jue,07:00:00:PM,Noche,Solo daños,Choque,CL 54 FRENTE 54 01,10.9927244,-74.79027409999998,0.0,0.0,1,CENTRO
2016-09-15 19:00:00,2016,9,Jue,07:00:00:PM,Noche,Solo daños,Choque,CR 51B CL 98,11.0110774,-74.8288341,0.0,0.0,1,NORTE
2016-09-15 19:10:00,2016,9,Jue,07:10:00:PM,Noche,Solo daños,Choque,CL 45 CR 27,10.9696249,-74.79013459999999,0.0,0.0,1,CENTRO
2016-09-15 07:30:00,2016,9,Jue,07:30:00:AM,Mañana,Solo daños,Choque,CL 81 CR 42B1,10.9917583,-74.82329059999998,0.0,0.0,1,NORTE
2016-09-15 20:30:00,2016,9,Jue,08:30:00:PM,Noche,Solo daños,Choque,CL 66 CR 49,10.9940465,-74.79908379999998,0.0,0.0,1,NORTE
2016-09-15 08:50:00,2016,9,Jue,08:50:00:AM,Mañana,Solo daños,Choque,CR 43 CL 67,10.9885326,-74.8015013,0.0,0.0,1,NORTE
2016-09-15 09:15:00,2016,9,Jue,09:15:00:AM,Mañana,Solo daños,Choque,CL 75 CR 52,11.0007269,-74.8054417,0.0,0.0,1,NORTE
2016-09-15 11:10:00,2016,9,Jue,11:10:00:AM,Medio dia,Solo daños,Choque,CL 72 CR 39,10.9872864,-74.8095396,0.0,0.0,1,NORTE
2016-09-16 13:00:00,2016,9,Vie,01:00:00:PM,Medio dia,Solo daños,Choque,SUBIDA PUENTE PUMAREJO SENTIDO BARRANQUILLA STA MARTA,10.9507252,-74.76289240000001,0.0,0.0,1,CENTRO
2016-09-16 14:30:00,2016,9,Vie,02:30:00:PM,Tarde,Solo daños,Choque,CL 70 CR 47,10.9939014,-74.8030287,0.0,0.0,1,NORTE
2016-09-16 14:30:00,2016,9,Vie,02:30:00:PM,Tarde,Solo daños,Choque,CL 86 CR 51B,11.0070076,-74.82002299999998,0.0,0.0,1,NORTE
2016-09-16 14:50:00,2016,9,Vie,02:50:00:PM,Tarde,Solo daños,Choque,CR 46 CL 75,10.996039,-74.80890050000002,0.0,0.0,1,NORTE
2016-09-16 15:10:00,2016,9,Vie,03:10:00:PM,Tarde,Solo daños,Choque,CL 82 52 60,11.0056563,-74.8136475,0.0,0.0,1,NORTE
2016-09-16 15:30:00,2016,9,Vie,03:30:00:PM,Tarde,Solo daños,Choque,CR 46 CL 47,10.9877566,-74.78608929999999,0.0,0.0,1,CENTRO
2016-09-16 15:40:00,2016,9,Vie,03:40:00:PM,Tarde,Solo daños,Choque,CL 85 CR 43B,11.0000375,-74.8219158,0.0,0.0,1,NORTE
2016-09-16 16:00:00,2016,9,Vie,04:00:00:PM,Tarde,Solo daños,Choque,AV CIRCUNVALAR CR 38,11.0308105,-74.83251329999999,0.0,0.0,1,NORTE
2016-09-16 16:30:00,2016,9,Vie,04:30:00:PM,Tarde,Solo daños,Choque,CR 9 DIAG 5,10.9504631,-74.76771070000002,0.0,0.0,1,CENTRO
2016-09-16 18:10:00,2016,9,Vie,06:10:00:PM,Tarde,Con heridos,Atropello,CR 40 CL 38,10.9799677,-74.7812785,1.0,0.0,1,CENTRO
2016-09-16 18:20:00,2016,9,Vie,06:20:00:PM,Tarde,Solo daños,Choque,CR 53 CL 79,11.004304,-74.8081282,0.0,0.0,1,NORTE
2016-09-16 18:40:00,2016,9,Vie,06:40:00:PM,Tarde,Con heridos,Choque,VIA JUAN MINA KM 4,10.95586,-74.89174,2.0,0.0,1,SUR
2016-09-16 18:40:00,2016,9,Vie,06:40:00:PM,Tarde,Solo daños,Choque,CR 35 CL 47,10.9773088,-74.7889618,0.0,0.0,1,CENTRO
2016-09-16 18:40:00,2016,9,Vie,06:40:00:PM,Tarde,Solo daños,Choque,CR 45 CL 53,10.987667,-74.78958039999998,0.0,0.0,1,CENTRO
2016-09-16 19:00:00,2016,9,Vie,07:00:00:PM,Noche,Solo daños,Choque,CR 62 CL 76,11.007241699999998,-74.7995729,0.0,0.0,1,NORTE
2016-09-16 19:10:00,2016,9,Vie,07:10:00:PM,Noche,Solo daños,Choque,CR 53 CL 99 PARQUEADERO BUENAVISTA 1,11.0131945,-74.8276636,0.0,0.0,1,NORTE
2016-09-16 19:20:00,2016,9,Vie,07:20:00:PM,Noche,Solo daños,Choque,CL 72 CR 36,10.9845668,-74.8120665,0.0,0.0,1,NORTE
2016-09-16 07:40:00,2016,9,Vie,07:40:00:AM,Mañana,Con heridos,Choque,CL 37 CR 24,10.9644541,-74.7861642,1.0,0.0,1,CENTRO
2016-09-16 19:45:00,2016,9,Vie,07:45:00:PM,Noche,Solo daños,Choque,CL 84 CR 52,11.0066292,-74.81679100000002,0.0,0.0,1,NORTE
2016-09-16 11:00:00,2016,9,Vie,11:00:00:AM,Medio dia,Solo daños,Choque,CL 38 CR 38,10.9780656,-74.781797,0.0,0.0,1,CENTRO
2016-09-16 12:00:00,2016,9,Vie,12:00:00:PM,Medio dia,Solo daños,Choque,CL 6 CR 47,11.0213388,-74.8697449,0.0,0.0,1,NORTE
2016-09-17 13:00:00,2016,9,Sáb,01:00:00:PM,Medio dia,Solo daños,Choque,VIA 40 CR 46 Y 46B,10.9873617,-74.78493890000001,0.0,0.0,1,CENTRO
2016-09-17 13:10:00,2016,9,Sáb,01:10:00:PM,Medio dia,Solo daños,Choque,CL 83 CR 42B1,10.9928034,-74.82390319999998,0.0,0.0,1,NORTE
2016-09-17 13:20:00,2016,9,Sáb,01:20:00:PM,Medio dia,Solo daños,Choque,CL 70 CR 44B,10.9917462,-74.8041569,0.0,0.0,1,NORTE
2016-09-17 13:30:00,2016,9,Sáb,01:30:00:PM,Medio dia,Solo daños,Choque,CL 110 CR 15 SUR,10.959065,-74.83711740000003,0.0,0.0,1,SUR
2016-09-17 13:45:00,2016,9,Sáb,01:45:00:PM,Medio dia,Solo daños,Choque,CR 46 CL 64,10.9911749,-74.7984688,0.0,0.0,1,NORTE
2016-09-17 14:00:00,2016,9,Sáb,02:00:00:PM,Tarde,Solo daños,Choque,CR 26B CL 79A,10.9776326,-74.8197771,0.0,0.0,1,NORTE
2016-09-17 14:10:00,2016,9,Sáb,02:10:00:PM,Tarde,Solo daños,Choque,CL 74 CR 41,10.9902798,-74.8110016,0.0,0.0,1,NORTE
2016-09-17 14:20:00,2016,9,Sáb,02:20:00:PM,Tarde,Con heridos,Caida Ocupante,AV CIRCUNVALAR CR 15 SUR 90A 152,10.959065,-74.83711740000003,1.0,0.0,1,SUR
2016-09-17 14:20:00,2016,9,Sáb,02:20:00:PM,Tarde,Solo daños,Choque,VIA 40 CRA 50,11.026013,-74.80369909999997,0.0,0.0,1,NORTE
2016-09-17 15:00:00,2016,9,Sáb,03:00:00:PM,Tarde,Solo daños,Choque,CL 70 CR 39,10.9861155,-74.807284,0.0,0.0,1,NORTE
2016-09-17 15:30:00,2016,9,Sáb,03:30:00:PM,Tarde,Solo daños,Choque,CR 44 34 14,10.9831028,-74.77802259999999,0.0,0.0,1,CENTRO
2016-09-17 03:40:00,2016,9,Sáb,03:40:00:AM,Madrugada,Solo daños,Choque,CR 8 33A 21,10.9463973,-74.7878755,0.0,0.0,1,CENTRO
2016-09-17 16:20:00,2016,9,Sáb,04:20:00:PM,Tarde,Solo daños,Choque,CR 51B CL 96,11.0101837,-74.82689549999998,0.0,0.0,1,NORTE
2016-09-17 17:00:00,2016,9,Sáb,05:00:00:PM,Tarde,Solo daños,Choque,CALLE 64 CR 58,10.9959516,-74.7946546,0.0,0.0,1,NORTE
2016-09-17 20:30:00,2016,9,Sáb,08:30:00:PM,Noche,Solo daños,Choque,CL 49 CR 3D,10.937045,-74.80272620000002,0.0,0.0,1,SUR
2016-09-17 20:30:00,2016,9,Sáb,08:30:00:PM,Noche,Solo daños,Choque,CR 64B 86 78,11.015376,-74.81488370000002,0.0,0.0,1,NORTE
