FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,LATITUD,LONGITUD
04/14/2018 12:00:00 AM,2018,4,Sáb,06:03:00:AM,Con heridos,Choque,CRA 4B CALLE 30,1.0,0.0,1,10.9433844,-74.78383659999999
04/14/2018 12:00:00 AM,2018,4,Sáb,06:50:00:AM,Solo daños,Choque,CALLE 19 CRA 4,0.0,0.0,1,10.940892800000002,-74.7784254
04/14/2018 12:00:00 AM,2018,4,Sáb,07:20:00:PM,Solo daños,Choque,CARRERA 43 90-14,0.0,0.0,1,11.0006937,-74.82573719999998
04/14/2018 12:00:00 AM,2018,4,Sáb,08:00:00:AM,Solo daños,Choque,CALLE 17 CARRERA 8,0.0,0.0,1,10.948341,-74.77345809999998
04/14/2018 12:00:00 AM,2018,4,Sáb,08:50:00:AM,Solo daños,Choque,CARRERA 41 CALLE 38,0.0,0.0,1,10.9804063,-74.781148
04/14/2018 12:00:00 AM,2018,4,Sáb,08:50:00:PM,Solo daños,Choque,CRA 64B CALLE 85,0.0,0.0,1,11.0137495,-74.81249050000002
04/14/2018 12:00:00 AM,2018,4,Sáb,09:30:00:PM,Solo daños,Choque,CL 73 CR 13,0.0,0.0,1,10.9250086,-74.81910020000002
04/14/2018 12:00:00 AM,2018,4,Sáb,10:00:00:PM,Solo daños,Choque,CALLE 19 CARRERA 4B,0.0,0.0,1,10.9417629,-74.77805749999997
04/14/2018 12:00:00 AM,2018,4,Sáb,10:10:00:PM,Solo daños,Choque,CALLE 84B CRA 41,0.0,0.0,1,10.9869088,-74.8317787
04/14/2018 12:00:00 AM,2018,4,Sáb,11:10:00:AM,Solo daños,Choque,AVENIDA CIRCUNVALAR ENTRE CARRERA 38 Y 46,0.0,0.0,1,10.9287234,-74.78581590000002
04/14/2018 12:00:00 AM,2018,4,Sáb,11:20:00:PM,Con heridos,Choque,CARRERA 60 CALLE 64,2.0,0.0,1,10.9971687,-74.79288100000002
04/14/2018 12:00:00 AM,2018,4,Sáb,11:30:00:AM,Con heridos,Choque,CL 75 CR 65,1.0,0.0,1,11.0067714,-74.7974881
04/14/2018 12:00:00 AM,2018,4,Sáb,12:20:00:PM,Solo daños,Choque,CALLE 100 CARRERA 53,0.0,0.0,1,10.999665,-74.803371
04/15/2018 12:00:00 AM,2018,4,Dom,02:00:00:PM,Con heridos,Otro,CARRERA 22 CALLE 35,2.0,0.0,1,10.9617988,-74.7862026
04/15/2018 12:00:00 AM,2018,4,Dom,02:20:00:AM,Con heridos,Choque,CALLE 94 CARRERA 51B,2.0,0.0,1,11.0094697,-74.8253005
04/15/2018 12:00:00 AM,2018,4,Dom,02:40:00:PM,Solo daños,Choque,CALLE 70 CARRERA 49,0.0,0.0,1,10.9954073,-74.8022218
04/15/2018 12:00:00 AM,2018,4,Dom,03:20:00:AM,Solo daños,Choque,VIA 40 CL 85,0.0,0.0,1,11.0263731,-74.8037791
04/15/2018 12:00:00 AM,2018,4,Dom,03:30:00:PM,Solo daños,Choque,CARRERA 49 CALLE 69,0.0,0.0,1,10.9948653,-74.80130439999998
04/15/2018 12:00:00 AM,2018,4,Dom,04:00:00:PM,Con heridos,Choque,KM 7 CL 11 VIA JUNA MINA,1.0,0.0,1,10.9580374,-74.77189729999998
04/15/2018 12:00:00 AM,2018,4,Dom,05:25:00:PM,Solo daños,Choque,CARRERA 53 CALLE 98,0.0,0.0,1,11.0139127,-74.82651259999999
04/15/2018 12:00:00 AM,2018,4,Dom,06:20:00:PM,Solo daños,Choque,AVENIDA 110 CRA 46,0.0,0.0,1,10.9953478,-74.80667849999998
04/15/2018 12:00:00 AM,2018,4,Dom,06:30:00:PM,Con heridos,Choque,CL 64B CR 9L,1.0,0.0,1,10.9581165,-74.8136172
04/15/2018 12:00:00 AM,2018,4,Dom,06:34:00:AM,Solo daños,Choque,CARRERA 46 CALLE 74,0.0,0.0,1,10.995448800000002,-74.80782769999998
04/15/2018 12:00:00 AM,2018,4,Dom,06:45:00:AM,Solo daños,Choque,CRA 42 CALLE 84,0.0,0.0,1,10.9909455,-74.82690459999998
04/15/2018 12:00:00 AM,2018,4,Dom,08:00:00:AM,Solo daños,Choque,CARRERA 50 CALLE 64,0.0,0.0,1,10.9940851,-74.7977093
04/15/2018 12:00:00 AM,2018,4,Dom,08:10:00:PM,Solo daños,Choque,CARRERA 41 CALLE 70B,0.0,0.0,1,10.988519699999998,-74.8069372
04/15/2018 12:00:00 AM,2018,4,Dom,09:05:00:AM,Con heridos,Choque,CALLE 84B CRA 41B,1.0,0.0,1,10.9873751,-74.831142
04/15/2018 12:00:00 AM,2018,4,Dom,09:20:00:AM,Solo daños,Choque,CARRERA 38 AVENIDA CIRCUNVALAR,0.0,0.0,1,10.9287234,-74.78581590000002
04/15/2018 12:00:00 AM,2018,4,Dom,10:15:00:PM,Solo daños,Choque,CARRERA 47 CALLE 64,0.0,0.0,1,10.9924131,-74.7981296
04/15/2018 12:00:00 AM,2018,4,Dom,12:15:00:PM,Solo daños,Choque,CALLE 72 CARRERA 59,0.0,0.0,1,11.0018507,-74.79763969999998
04/15/2018 12:00:00 AM,2018,4,Dom,12:30:00:PM,Con heridos,Choque,CRA 8 CALLE 35,2.0,0.0,1,10.9463391,-74.7901854
04/15/2018 12:00:00 AM,2018,4,Dom,12:45:00:PM,Con heridos,Caida Ocupante,CARRERA 46 CALLE 110,1.0,0.0,1,10.9720852,-74.83681429999999
04/16/2018 12:00:00 AM,2018,4,Lun,01:00:00:PM,Solo daños,Choque,CRA 20 CALLE 30,0.0,0.0,1,10.9567404,-74.7858986
04/16/2018 12:00:00 AM,2018,4,Lun,02:05:00:PM,Solo daños,Choque,CRA 41 CALLE 74,0.0,0.0,1,10.9902798,-74.8110016
04/16/2018 12:00:00 AM,2018,4,Lun,02:30:00:PM,Solo daños,Choque,CARRERA 50 48-172,0.0,0.0,1,10.9903875,-74.78685540000002
04/16/2018 12:00:00 AM,2018,4,Lun,04:00:00:PM,Solo daños,Choque,CRA 41D CALLE 75B,0.0,0.0,1,10.991664300000002,-74.81186149999998
04/16/2018 12:00:00 AM,2018,4,Lun,04:10:00:PM,Solo daños,Choque,CALLE 72 CRA 65,0.0,0.0,1,11.0045784,-74.7945276
04/16/2018 12:00:00 AM,2018,4,Lun,04:30:00:PM,Con heridos,Choque,CALLE 94 CRA 51B,2.0,0.0,1,11.0094697,-74.8253005
04/16/2018 12:00:00 AM,2018,4,Lun,05:00:00:PM,Solo daños,Choque,CALLE 83 CARRERA 42E,0.0,0.0,1,10.9948972,-74.81984709999998
04/16/2018 12:00:00 AM,2018,4,Lun,05:40:00:PM,Solo daños,Choque,CARRERA 51B CALLE 98,0.0,0.0,1,11.0110774,-74.8288341
04/16/2018 12:00:00 AM,2018,4,Lun,06:00:00:PM,Solo daños,Choque,CALLE 110 CRA 38,0.0,0.0,1,10.9850808,-74.8228613
04/16/2018 12:00:00 AM,2018,4,Lun,07:10:00:AM,Con heridos,Choque,CARRERA 4 38B-24,1.0,0.0,1,10.9388237,-74.79348809999998
04/16/2018 12:00:00 AM,2018,4,Lun,07:10:00:AM,Solo daños,Choque,CARRERA 36 CALLE 84,0.0,0.0,1,11.0026675,-74.81860499999998
04/16/2018 12:00:00 AM,2018,4,Lun,08:00:00:PM,Solo daños,Choque,CALLE 88A 65-30,0.0,0.0,1,11.0183657,-74.81428869999998
04/16/2018 12:00:00 AM,2018,4,Lun,08:25:00:PM,Con heridos,Atropello,CALLE 106 CARRERA 85,2.0,0.0,1,11.0409668,-74.8247305
04/16/2018 12:00:00 AM,2018,4,Lun,09:30:00:PM,Con muertos,Caida Ocupante,VIA BARRANQUILLA - GALAPA,0.0,1.0,1,10.898923,-74.88382299999998
04/16/2018 12:00:00 AM,2018,4,Lun,10:20:00:AM,Con heridos,Choque,CRA 65 CALLE 75,1.0,0.0,1,11.0067714,-74.7974881
04/16/2018 12:00:00 AM,2018,4,Lun,10:30:00:AM,Solo daños,Choque,CALLE 38 CRA 43,0.0,0.0,1,10.9817507,-74.78082619999998
04/16/2018 12:00:00 AM,2018,4,Lun,10:40:00:AM,Con heridos,Caida Ocupante,CALLE 76 CARRERA 6,1.0,0.0,1,10.9456552,-74.82178220000002
04/16/2018 12:00:00 AM,2018,4,Lun,12:30:00:PM,Solo daños,Choque,CALLE 72 CARRERA 7E,0.0,0.0,1,10.9512127,-74.816664
04/17/2018 12:00:00 AM,2018,4,Mar,01:00:00:PM,Solo daños,Choque,CALLE 63C CRA 19,0.0,0.0,1,10.9663718,-74.8062671
04/17/2018 12:00:00 AM,2018,4,Mar,01:40:00:PM,Solo daños,Choque,AVENIDA 110 CRA 9G,0.0,0.0,1,10.9562375,-74.83698849999998
04/17/2018 12:00:00 AM,2018,4,Mar,01:50:00:AM,Solo daños,Choque,CALLE 57 CRA 23,0.0,0.0,1,10.9699177,-74.80133719999998
04/17/2018 12:00:00 AM,2018,4,Mar,02:05:00:PM,Solo daños,Choque,CRA 14 CALLE 53D,0.0,0.0,1,10.9590954,-74.804498
04/17/2018 12:00:00 AM,2018,4,Mar,02:15:00:PM,Con heridos,Atropello,CALLE 72 CRA 36,1.0,0.0,1,10.9845668,-74.8120665
04/17/2018 12:00:00 AM,2018,4,Mar,04:40:00:PM,Con heridos,Choque,CL 60B CR 6,2.0,0.0,1,10.948417999999998,-74.814711
04/17/2018 12:00:00 AM,2018,4,Mar,05:08:00:PM,Solo daños,Choque,AVENIDA 110 CRA 2 SUR,0.0,0.0,1,10.9294834,-74.7971055
04/17/2018 12:00:00 AM,2018,4,Mar,05:10:00:PM,Solo daños,Choque,CRA 9G CALLE 110,0.0,0.0,1,10.958196699999998,-74.82799770000003
04/17/2018 12:00:00 AM,2018,4,Mar,05:20:00:PM,Solo daños,Choque,CARRERA 57 81-61,0.0,0.0,1,11.008312,-74.8104927
04/17/2018 12:00:00 AM,2018,4,Mar,07:00:00:AM,Solo daños,Choque,CRA 30 CLLE 6,0.0,0.0,1,10.9690105,-74.7803387
04/17/2018 12:00:00 AM,2018,4,Mar,07:20:00:PM,Con heridos,Atropello,CL 47 CR 22,1.0,0.0,1,10.9642656,-74.7923392
04/17/2018 12:00:00 AM,2018,4,Mar,11:20:00:AM,Solo daños,Choque,CALLE 19 CRA 8,0.0,0.0,1,10.9480714,-74.7753546
04/17/2018 12:00:00 AM,2018,4,Mar,11:30:00:AM,Solo daños,Choque,CR 47 CL 62,0.0,0.0,1,10.9920226,-74.79671590000002
04/17/2018 12:00:00 AM,2018,4,Mar,11:30:00:AM,Solo daños,Choque,CRA 42 CALLE 80,0.0,0.0,1,10.9893169,-74.8206752
04/17/2018 12:00:00 AM,2018,4,Mar,12:30:00:PM,Solo daños,Choque,CALLE 80 CARRERA 49B,0.0,0.0,1,11.000615,-74.8135578
04/17/2018 12:00:00 AM,2018,4,Mar,12:40:00:PM,Solo daños,Choque,CARRERA 45B 90-210,0.0,0.0,1,11.0037521,-74.82611709999998
04/18/2018 12:00:00 AM,2018,4,Mié,05:25:00:PM,Solo daños,Choque,CRA 43 CALLE 40,0.0,0.0,1,10.9819582,-74.7819356
04/18/2018 12:00:00 AM,2018,4,Mié,06:00:00:AM,Solo daños,Choque,CALLE 45 CARRERA 5B-33,0.0,0.0,1,10.9401053,-74.7992821
04/18/2018 12:00:00 AM,2018,4,Mié,06:40:00:AM,Solo daños,Choque,CRA 47 CALLE 102,0.0,0.0,1,11.009366,-74.8358387
04/18/2018 12:00:00 AM,2018,4,Mié,06:50:00:PM,Con heridos,Choque,CL 50B CR 1,2.0,0.0,1,10.9641755,-74.7991143
04/18/2018 12:00:00 AM,2018,4,Mié,07:30:00:AM,Solo daños,Choque,CARRERA 46 CALLE 112,0.0,0.0,1,10.9953478,-74.80667849999998
04/18/2018 12:00:00 AM,2018,4,Mié,07:38:00:PM,Solo daños,Choque,CR 27 CL 37,0.0,0.0,1,10.9673118,-74.7849105
04/18/2018 12:00:00 AM,2018,4,Mié,08:00:00:AM,Solo daños,Choque,CALLE 75 CARRERA 44,0.0,0.0,1,10.9943339,-74.80976070000001
04/18/2018 12:00:00 AM,2018,4,Mié,08:00:00:AM,Solo daños,Choque,CL 86 CR 59,0.0,0.0,1,11.0128521,-74.81622370000002
04/18/2018 12:00:00 AM,2018,4,Mié,08:00:00:PM,Solo daños,Choque,CALLE 100 CARRERA 48,0.0,0.0,1,11.0088826,-74.83356640000002
04/18/2018 12:00:00 AM,2018,4,Mié,08:20:00:PM,Con muertos,Choque,CR 38 JUAN MINA KM 7,2.0,1.0,1,10.9850808,-74.8228613
04/18/2018 12:00:00 AM,2018,4,Mié,08:30:00:AM,Solo daños,Choque,VIA 40 CARRERA 46,0.0,0.0,1,10.9853758,-74.7764676
04/18/2018 12:00:00 AM,2018,4,Mié,08:45:00:PM,Con heridos,Atropello,CALLE 45 CARRERA 46,1.0,0.0,1,10.9873617,-74.78493890000001
04/18/2018 12:00:00 AM,2018,4,Mié,09:00:00:AM,Con heridos,Atropello,CR 38 CL 37,1.0,0.0,1,10.9778147,-74.78115109999997
04/18/2018 12:00:00 AM,2018,4,Mié,09:00:00:AM,Solo daños,Choque,CRA 73 CALLE 80,0.0,0.0,1,11.0169187,-74.8051101
04/18/2018 12:00:00 AM,2018,4,Mié,09:30:00:PM,Solo daños,Choque,CALLE 45B CARRERA 20,0.0,0.0,1,10.960167599999998,-74.7947516
04/18/2018 12:00:00 AM,2018,4,Mié,10:00:00:AM,Solo daños,Choque,CRA 38 CALLE 80B,0.0,0.0,1,10.9863312,-74.8210387
04/18/2018 12:00:00 AM,2018,4,Mié,10:10:00:AM,Solo daños,Choque,CARRERA 71 CALLE 91,0.0,0.0,1,11.020203,-74.8152503
04/18/2018 12:00:00 AM,2018,4,Mié,11:00:00:AM,Solo daños,Choque,CARRERA 41 CALLE 51,0.0,0.0,1,10.9822984,-74.7909703
04/18/2018 12:00:00 AM,2018,4,Mié,11:17:00:PM,Solo daños,Choque,CL 79 CR 42,0.0,0.0,1,10.989934,-74.8182983
04/18/2018 12:00:00 AM,2018,4,Mié,11:30:00:AM,Solo daños,Choque,CALLE 84 CARRERA 59,0.0,0.0,1,11.0105613,-74.81196349999998
04/18/2018 12:00:00 AM,2018,4,Mié,12:10:00:PM,Solo daños,Choque,CALLE 110 43-508,0.0,0.0,1,11.0063099,-74.8416391
04/18/2018 12:00:00 AM,2018,4,Mié,12:15:00:PM,Solo daños,Choque,AVENIDA 110 CRA 98,0.0,0.0,1,11.004107199999998,-74.80698129999998
04/18/2018 12:00:00 AM,2018,4,Mié,12:40:00:PM,Solo daños,Choque,CARRERA 38 CALLE 57,0.0,0.0,1,10.982468199999998,-74.7963079
04/18/2018 12:00:00 AM,2018,4,Mié,12:40:00:PM,Solo daños,Choque,KM 1 VIA GALAPA BARRANQUILLA,0.0,0.0,1,10.88525,-74.88975099999998
04/18/2018 12:00:00 AM,2018,4,Mié,12:50:00:PM,Solo daños,Choque,CALLE 98 CARRERA 52,0.0,0.0,1,11.0120999,-74.82781990000002
04/19/2018 12:00:00 AM,2018,4,Jue,01:13:00:PM,Solo daños,Choque,CL 98 CR 42G,0.0,0.0,1,11.0017504,-74.8339781
04/19/2018 12:00:00 AM,2018,4,Jue,02:00:00:AM,Solo daños,Choque,CALLE 60 CARRERA 20B,0.0,0.0,1,10.9670687,-74.803366
04/19/2018 12:00:00 AM,2018,4,Jue,02:00:00:PM,Solo daños,Choque,CRA 51B CALLE 82,0.0,0.0,1,11.020151,-74.871263
04/19/2018 12:00:00 AM,2018,4,Jue,03:10:00:PM,Solo daños,Choque,CARRERA 42B 76-116,0.0,0.0,1,10.9932188,-74.81461390000003
04/19/2018 12:00:00 AM,2018,4,Jue,05:40:00:PM,Solo daños,Choque,CALLE 19 CRA 7,0.0,0.0,1,10.94681,-74.77590479999998
04/19/2018 12:00:00 AM,2018,4,Jue,06:00:00:PM,Solo daños,Choque,VIA 40 CALLE 69,0.0,0.0,1,11.012229800000002,-74.79207690000001
04/19/2018 12:00:00 AM,2018,4,Jue,06:45:00:PM,Solo daños,Choque,VIA 40 CL 80,0.0,0.0,1,11.0230664,-74.8009057
04/19/2018 12:00:00 AM,2018,4,Jue,06:50:00:AM,Con heridos,Choque,CALLE 76 CARRERA 7C,1.0,0.0,1,10.9505579,-74.8217646
04/19/2018 12:00:00 AM,2018,4,Jue,07:30:00:PM,Con heridos,Choque,CL 79 CR 25,1.0,0.0,1,10.9902808,-74.8184921
04/19/2018 12:00:00 AM,2018,4,Jue,09:00:00:PM,Solo daños,Choque,AVENIDA CORDIALIDAD CARRERA 27,0.0,0.0,1,10.9515642,-74.81065290000002
04/19/2018 12:00:00 AM,2018,4,Jue,10:00:00:AM,Con heridos,Choque,CALLE 45B 2 CARRERA 14,1.0,0.0,1,10.9548755,-74.7990276
04/19/2018 12:00:00 AM,2018,4,Jue,10:15:00:AM,Solo daños,Choque,CALLE 34 CRA 33,0.0,0.0,1,10.9723603,-74.78115989999998
04/19/2018 12:00:00 AM,2018,4,Jue,11:00:00:AM,Con heridos,Caida Ocupante,CR 14 CL 54,1.0,0.0,1,10.9083706,-74.7923136
04/19/2018 12:00:00 AM,2018,4,Jue,11:00:00:PM,Solo daños,Choque,CARRERA 8 CALLE 40,0.0,0.0,1,10.9460289,-74.79544829999998
04/19/2018 12:00:00 AM,2018,4,Jue,12:40:00:PM,Con heridos,Choque,CALLE 96 CARRERA 2,3.0,0.0,1,11.0127012,-74.82497070000002
04/19/2018 12:00:00 AM,2018,4,Jue,12:50:00:PM,Solo daños,Choque,CALLE 74 53-13,0.0,0.0,1,10.9999115,-74.80352649999998
04/20/2018 12:00:00 AM,2018,4,Vie,01:16:00:PM,Con heridos,Choque,CARRERA 71A CALLE 74,1.0,0.0,1,11.0093649,-74.79286549999998
04/20/2018 12:00:00 AM,2018,4,Vie,02:20:00:PM,Solo daños,Choque,CALLE 110 CARRERA 51B,0.0,0.0,1,11.0163094,-74.8479578
04/20/2018 12:00:00 AM,2018,4,Vie,02:40:00:PM,Solo daños,Choque,CL 71 CR 32,0.0,0.0,1,10.9806985,-74.81057729999998
04/20/2018 12:00:00 AM,2018,4,Vie,04:26:00:PM,Con heridos,Choque,cl 55 cr 34,1.0,0.0,1,10.9790693,-74.796849
04/20/2018 12:00:00 AM,2018,4,Vie,05:10:00:PM,Solo daños,Choque,CALLE 30 CARRERA 8,0.0,0.0,1,10.9468864,-74.7848518
04/20/2018 12:00:00 AM,2018,4,Vie,05:20:00:PM,Solo daños,Choque,CALLE 110 CRA 36,0.0,0.0,1,10.9800515,-74.8360512
04/20/2018 12:00:00 AM,2018,4,Vie,06:53:00:AM,Solo daños,Choque,CLLE 93 CRA 72,0.0,0.0,1,11.0223826,-74.81613879999998
04/20/2018 12:00:00 AM,2018,4,Vie,07:00:00:PM,Solo daños,Choque,AVENIDA CIRCUNVALAR CARRERA 27,0.0,0.0,1,10.9745271,-74.8363537
04/20/2018 12:00:00 AM,2018,4,Vie,07:15:00:AM,Con heridos,Choque,CARRERA 44 CALLE 56,1.0,0.0,1,10.9866611,-74.79357689999998
04/20/2018 12:00:00 AM,2018,4,Vie,07:20:00:AM,Solo daños,Choque,CALLE 74 CARRERA 41,0.0,0.0,1,10.9902798,-74.8110016
04/20/2018 12:00:00 AM,2018,4,Vie,07:40:00:PM,Solo daños,Choque,CR 56 CL 52,0.0,0.0,1,10.9948437,-74.78861040000002
04/20/2018 12:00:00 AM,2018,4,Vie,08:40:00:AM,Solo daños,Choque,CALLE 84 CARRERA 51B,0.0,0.0,1,11.0056889,-74.81718740000002
04/20/2018 12:00:00 AM,2018,4,Vie,09:10:00:AM,Solo daños,Choque,CL 80 CR 68,0.0,0.0,1,11.0136985,-74.8059526
04/20/2018 12:00:00 AM,2018,4,Vie,10:20:00:PM,Con heridos,Choque,CR 6 CL 88,1.0,0.0,1,10.9453071,-74.82281379999998
04/20/2018 12:00:00 AM,2018,4,Vie,11:00:00:PM,Con heridos,Choque,CARRERA 27 CALLE 63,2.0,0.0,1,10.975669,-74.8039435
04/20/2018 12:00:00 AM,2018,4,Vie,11:30:00:AM,Con heridos,Choque,CALLE 45D CARRERA 14,1.0,0.0,1,10.9556643,-74.80060909999997
04/20/2018 12:00:00 AM,2018,4,Vie,12:20:00:PM,Solo daños,Choque,CRA 23 CALLE 60,0.0,0.0,1,10.9699348,-74.80297320000003
04/20/2018 12:00:00 AM,2018,4,Vie,12:30:00:AM,Solo daños,Choque,CALLE 99 CRA 53,0.0,0.0,1,11.0145061,-74.82758170000002
04/21/2018 12:00:00 AM,2018,4,Sáb,01:20:00:AM,Con heridos,Choque,CARRERA 59 CALLE 86,1.0,0.0,1,11.0128521,-74.81622370000002
04/21/2018 12:00:00 AM,2018,4,Sáb,01:40:00:PM,Con heridos,Choque,CALLE 74 CARRERA 61,1.0,0.0,1,11.004006,-74.79718309999998
04/21/2018 12:00:00 AM,2018,4,Sáb,03:00:00:PM,Solo daños,Choque,CL 87 70 29,0.0,0.0,1,11.0186075,-74.8129726
04/21/2018 12:00:00 AM,2018,4,Sáb,04:20:00:PM,Solo daños,Choque,CL 17 CR 30,0.0,0.0,1,10.9675715,-74.77483529999998
04/21/2018 12:00:00 AM,2018,4,Sáb,05:30:00:AM,Con heridos,Choque,CALLE 110 CARRERA 20,1.0,0.0,1,10.9683904,-74.8381809
04/21/2018 12:00:00 AM,2018,4,Sáb,06:00:00:PM,Con heridos,Choque,CARRERA 12F CALLE 104,5.0,0.0,1,10.9648565,-74.8337051
04/21/2018 12:00:00 AM,2018,4,Sáb,06:30:00:PM,Solo daños,Choque,CALLE 45 CARRERA 11SUR,0.0,0.0,1,10.9256595,-74.79907270000002
04/21/2018 12:00:00 AM,2018,4,Sáb,06:40:00:PM,Solo daños,Choque,VIA 40 CR 50,0.0,0.0,1,11.010299,-74.79149890000002
04/21/2018 12:00:00 AM,2018,4,Sáb,06:50:00:PM,Solo daños,Choque,CALLE 100 CRA 45,0.0,0.0,1,11.0070865,-74.834248
04/21/2018 12:00:00 AM,2018,4,Sáb,07:05:00:AM,Con heridos,Choque,CARRERA 46 CALLE 100,1.0,0.0,1,11.0081202,-74.8338402
04/21/2018 12:00:00 AM,2018,4,Sáb,07:10:00:AM,Con heridos,Choque,CALLE 72 CARRERA 54,2.0,0.0,1,10.9989782,-74.80157899999998
04/21/2018 12:00:00 AM,2018,4,Sáb,09:00:00:AM,Solo daños,Choque,CARRERA 46 CALLE 92,0.0,0.0,1,11.004333,-74.82609609999999
04/21/2018 12:00:00 AM,2018,4,Sáb,09:20:00:PM,Con heridos,Choque,CRA 49C CALLE 90,1.0,0.0,1,11.0055528,-74.8235143
04/21/2018 12:00:00 AM,2018,4,Sáb,09:30:00:AM,Con muertos,Choque,CARRERA 22 CALLE 58C,1.0,1.0,1,10.9624947,-74.7779315
04/21/2018 12:00:00 AM,2018,4,Sáb,11:00:00:PM,Solo daños,Choque,CALLE 45B CARRERA 7F,0.0,0.0,1,10.9444566,-74.80050229999998
04/21/2018 12:00:00 AM,2018,4,Sáb,11:40:00:PM,Solo daños,Choque,CARRERA 27 CALLE 68,0.0,0.0,1,10.9764754,-74.80685989999998
04/21/2018 12:00:00 AM,2018,4,Sáb,12:00:00:PM,Con heridos,Choque,CL 50 CR 8,1.0,0.0,1,10.98212,-74.7898166
04/21/2018 12:00:00 AM,2018,4,Sáb,12:10:00:AM,Solo daños,Choque,CL 80 CR 51B,0.0,0.0,1,11.0039239,-74.81271140000003
04/21/2018 12:00:00 AM,2018,4,Sáb,12:40:00:PM,Solo daños,Choque,CL 81 CR 73,0.0,0.0,1,11.0173211,-74.80668210000002
04/22/2018 12:00:00 AM,2018,4,Dom,01:00:00:AM,Con heridos,Atropello,CALLE 72 CARRERA 53,1.0,0.0,1,10.9983184,-74.80248510000001
04/22/2018 12:00:00 AM,2018,4,Dom,01:00:00:PM,Con heridos,Choque,CALLE 86 CARRERA 50,2.0,0.0,1,11.0053463,-74.82080119999998
04/22/2018 12:00:00 AM,2018,4,Dom,01:05:00:PM,Solo daños,Choque,VIA 40 CALLE 68,0.0,0.0,1,11.015955,-74.79500329999998
04/22/2018 12:00:00 AM,2018,4,Dom,01:30:00:PM,Con heridos,Choque,CALLE 17 CARRERA 32,1.0,0.0,1,10.9690448,-74.7744872
04/22/2018 12:00:00 AM,2018,4,Dom,01:40:00:PM,Con heridos,Choque,CL 87 CR 75A,1.0,0.0,1,11.022259599999998,-74.8113315
04/22/2018 12:00:00 AM,2018,4,Dom,06:40:00:PM,Solo daños,Choque,VIA 40 CALLE 83,0.0,0.0,1,11.0249295,-74.80262619999998
04/22/2018 12:00:00 AM,2018,4,Dom,07:45:00:PM,Con heridos,Choque,CALLE 36B CARRERA 8C,1.0,0.0,1,10.9474383,-74.79253670000001
04/22/2018 12:00:00 AM,2018,4,Dom,08:30:00:PM,Con heridos,Choque,CARRERA 4 CALLE 45D,2.0,0.0,1,10.9383774,-74.80109379999998
04/22/2018 12:00:00 AM,2018,4,Dom,09:50:00:PM,Solo daños,Choque,AVENIDA CIRCUNVALAR CALLE 98,0.0,0.0,1,10.9289256,-74.8295267
04/22/2018 12:00:00 AM,2018,4,Dom,10:20:00:AM,Solo daños,Choque,CARRERA 21 CALLE 46,0.0,0.0,1,10.9624866,-74.794629
04/22/2018 12:00:00 AM,2018,4,Dom,10:30:00:AM,Con heridos,Choque,CARRERA 29 CALLE 34,1.0,0.0,1,10.9682305,-74.7828911
04/22/2018 12:00:00 AM,2018,4,Dom,12:17:00:AM,Con heridos,Choque,CARRERA 33 CALLE 51,1.0,0.0,1,10.976536,-74.7925023
04/22/2018 12:00:00 AM,2018,4,Dom,12:30:00:AM,Con heridos,Volcamiento,CARRERA 42G2 CALLE 99B,2.0,0.0,1,10.9606961,-74.8314244
04/23/2018 12:00:00 AM,2018,4,Lun,01:00:00:PM,Solo daños,Choque,CARRERA 41 CALLE 57,0.0,0.0,1,10.983758,-74.79552170000002
04/23/2018 12:00:00 AM,2018,4,Lun,02:10:00:PM,Solo daños,Choque,CR 6 CL 60,0.0,0.0,1,10.947968,-74.81498140000002
04/23/2018 12:00:00 AM,2018,4,Lun,03:20:00:PM,Solo daños,Choque,CR 51B CL 106,0.0,0.0,1,11.0142932,-74.8359965
04/23/2018 12:00:00 AM,2018,4,Lun,03:30:00:PM,Solo daños,Choque,CALLE 81 CARRERA 73,0.0,0.0,1,11.0173211,-74.80668210000002
04/23/2018 12:00:00 AM,2018,4,Lun,03:50:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 6,0.0,0.0,1,10.94673,-74.83422
04/23/2018 12:00:00 AM,2018,4,Lun,04:30:00:AM,Con heridos,Choque,CARRERA 14 CALLE 45,3.0,0.0,1,10.9543704,-74.79683039999998
04/23/2018 12:00:00 AM,2018,4,Lun,05:20:00:PM,Solo daños,Choque,CALLE 85 CRA 45,0.0,0.0,1,11.0014809,-74.8213557
04/23/2018 12:00:00 AM,2018,4,Lun,07:00:00:AM,Con heridos,Choque,CARRERA 38 44-48,1.0,0.0,1,10.979645,-74.7864864
04/23/2018 12:00:00 AM,2018,4,Lun,07:50:00:AM,Solo daños,Choque,AVENIDA CIRCUNVALAR CALLE 53,0.0,0.0,1,10.9411714,-74.8338443
04/23/2018 12:00:00 AM,2018,4,Lun,08:00:00:PM,Con heridos,Choque,CARRERA 65 CALLE 96A,1.0,0.0,1,11.0198387,-74.8208781
